event_name;sport;date;city;country;address;latitude;longitude;distance;description;event_url;data_source;source_url;verification_status;priority;check_frequency;last_checked;next_check;source_note;image;event_id;edition_id;edition_year;edition_slug;brand_slug;organizer_name;organizer_url;official_url;registration_url;registration_status;event_status;brand_verification_status;brand_last_verified_at;edition_verification_status;edition_last_verified_at;race_formats
Covestro Triathlon - Krefeld;Triathlon;30.08.2026;Krefeld;Germany;Krefeld, Germany;51.3331205;6.5623343;Olympic Triathlon;Official endurance event in Krefeld. Imported from verified staging batch.;https://www.krefeld05.de/de/eventlocation/events/covestro-triathlon/;Sport Event Map verified event catalog;https://running.life/de/termine/covestro-triathlon;unclear;medium;;2026-06-18T00:00:00+00:00;2026-08-28T08:54:51.585+00:00;Generated fallback export 2026-08-26T16:23:33.120Z;;936;d883a9b5-e71d-4fc8-85d9-ee68b1d146bb;2026;covestro-triathlon-krefeld-2026;covestro-triathlon-krefeld;;;;;unknown;scheduled;;;verified;2026-06-18T00:00:00+00:00;
Crailsheimer Halbmarathon;Running;27.06.2027;Crailsheim;Germany;Crailsheim, Germany;49.1365626;10.0720195;Half Marathon;Official endurance event in Crailsheim. Imported from verified staging batch.;https://syntegon-burgberglauf.de/;Sport Event Map verified event catalog;https://syntegon-burgberglauf.de/;unclear;medium;;2026-07-10T00:00:00+00:00;2026-08-10T00:00:00+00:00;Generated fallback export 2026-08-26T16:23:33.120Z;;471;0c6cdfa3-82c8-4f32-933f-2b9cc2282041;2027;crailsheimer-halbmarathon-2027;crailsheimer-halbmarathon;;;;;unknown;scheduled;;;stale;2026-07-10T00:00:00+00:00;
Cross Fun Run Natur-Freizeitlauf für Alle - Ahrensburg;Running;30.08.2026;Ahrensburg;Germany;Ahrensburg, Germany;53.6736529;10.2358999;5 km;Official endurance event in Ahrensburg. Imported from verified staging batch.;https://www.wearecyclocross.com/crossfunrun-30.08.2026/;Sport Event Map verified event catalog;https://running.life/de/termine/cross-fun-run-natur-freizeitlauf-fur-alle;unclear;medium;;2026-06-18T00:00:00+00:00;2026-08-28T08:54:51.585+00:00;Generated fallback export 2026-08-26T16:23:33.120Z;;944;ec7f5079-4cda-4845-bc11-11d29bfb2238;2026;cross-fun-run-natur-freizeitlauf-fur-alle-ahrensburg-2026;cross-fun-run-natur-freizeitlauf-fur-alle-ahrensburg;;;;;unknown;scheduled;;;verified;2026-06-18T00:00:00+00:00;
Cuxhaven Marathon;Running;02.05.2027;Cuxhaven;Germany;Cuxhaven, Germany;53.86878;8.698286;6 km / 10 km / 21 km / 32 km;Imported from marathon.de running calendar.;https://www.cuxhaven-marathon.de/;Sport Event Map verified event catalog;https://www.cuxhaven-marathon.de/;unclear;medium;;2026-06-02T00:00:00+00:00;2026-07-02T00:00:00+00:00;Generated fallback export 2026-08-26T16:23:33.120Z;https://www.marathon.de/logos/cuxhaven-marathon.jpg;164;818efc35-113c-4158-82d8-4279aed973e7;2027;cuxhaven-marathon-2027;cuxhaven-marathon;;;;;unknown;scheduled;;;stale;2026-06-02T00:00:00+00:00;
DAK Firmenlauf Cottbus;Running;10.09.2026;Cottbus;Germany;Cottbus, Germany;51.7567447;14.3357307;5 km;Official endurance event in Cottbus. Imported from verified staging batch.;https://www.firmenlauf-cottbus.de/;Sport Event Map verified event catalog;https://www.firmenlauf-cottbus.de/;unclear;medium;;2026-06-17T00:00:00+00:00;2026-08-28T08:53:36.325+00:00;Generated fallback export 2026-08-26T16:23:33.120Z;;472;79d8165e-9cc5-4350-a3a9-0c467972f885;2026;dak-firmenlauf-cottbus-2026;dak-firmenlauf-cottbus;;;;;unknown;scheduled;;;verified;2026-06-17T00:00:00+00:00;
DeisterCrossing Springe;Running;13.09.2026;Hesse;Germany;Hilders, Fulda, Hesse, Germany, Germany;50.5554204;9.9754786;Marathon, Halbmarathon, 8 km;Das DeisterCrossing ist ein naturnahes Ausdauer-Event, das Laufen und Marschieren in der herausragenden Natur des waldigen Deistergebirgszugs verbindet. Die Veranstaltung bietet Strecken über 10 km, 21,1 km und 42,2 km für Läufer und Marschierer. Die anspruchsvollen Strecken führen unter anderem durch die Deisterhölle mit 200 Höhenmetern am Stück und bieten ein einzigartiges Natur- und Bergerlebnis nahe Hannover. Die;https://deistercrossing.de/ausschreibung;Sport Event Map verified event catalog;https://deistercrossing.de/ausschreibung;unclear;medium;;2026-06-02T00:00:00+00:00;2026-07-02T00:00:00+00:00;Generated fallback export 2026-08-26T16:23:33.120Z;;360;02dfa931-395b-466e-8a04-720f29af0963;2026;deistercrossing-springe-2026;deistercrossing-springe;;;;;unknown;scheduled;;;stale;2026-06-02T00:00:00+00:00;
Delbrücker Katharinenlauf;Running;18.09.2026;Delbrück;Germany;Delbrück, Germany;51.7649178;8.5594953;5 km, 10 km;Official endurance event in Delbrück. Imported from verified staging batch.;https://www.rw-bentfeld.de/katharinenlauf/;Sport Event Map verified event catalog;https://running.life/de/termine/delbrucker-katharinenlauf;unclear;medium;;2026-06-18T00:00:00+00:00;2026-08-28T08:54:51.585+00:00;Generated fallback export 2026-08-26T16:23:33.120Z;;989;52923dec-55f9-46e5-9950-c89bd0557e4c;2026;delbrucker-katharinenlauf-2026;delbrucker-katharinenlauf;;;;;unknown;scheduled;;;verified;2026-06-18T00:00:00+00:00;
Dessauer Rathaus-Center City RUN;Running;13.09.2026;Dessau;Germany;Dessau, Germany;51.8309956;12.2430723;5 km, 10 km;Official endurance event in Dessau. Imported from verified staging batch.;https://anhalt-sport.de/;Sport Event Map verified event catalog;https://anhalt-sport.de/;unclear;medium;;2026-06-17T00:00:00+00:00;2026-08-28T08:53:36.325+00:00;Generated fallback export 2026-08-26T16:23:33.120Z;;473;ee74e481-cba6-4d70-817b-daa1d94f2895;2026;dessauer-rathaus-center-city-run-2026;dessauer-rathaus-center-city-run;;;;;unknown;scheduled;;;verified;2026-06-17T00:00:00+00:00;
Deutsche Ultramarathon Meisterschaften 100km - Orankesee;Ultramarathon;12.09.2026;Orankesee;Germany;Orankesee, Germany;52.5487672;13.4823462;5 km, 10 km, Marathon, 100 km;Official endurance event in Orankesee. Imported from verified staging batch.;https://www.lgnord.de/100km2026/informationen-zur-dm;Sport Event Map verified event catalog;https://running.life/de/termine/deutsche-ultramarathon-meisterschaften-100km;unclear;medium;;2026-06-18T00:00:00+00:00;2026-08-28T08:54:51.585+00:00;Generated fallback export 2026-08-26T16:23:33.120Z;;969;9808ea02-3a08-452b-9ff4-ac7c099dc824;2026;deutsche-ultramarathon-meisterschaften-100km-orankesee-2026;deutsche-ultramarathon-meisterschaften-100km-orankesee;;;;;unknown;scheduled;;;verified;2026-06-18T00:00:00+00:00;
Ditzinger Keltenlauf;Running;18.10.2026;Ditzingen;Germany;Hirschlanden, Ditzingen, Baden-Württemberg, Germany, Germany;48.823918;9.07533;12 km, 5 km;Der Keltenlauf in Ditzingen-Hirschlanden ist ein vielseitiger Lauf für Jung und Alt mit Distanzen von 12 km, 6 km, 1,5 km und 800 m. Die Strecke führt durch die landschaftlich reizvolle Region Strohgäu und passiert bedeutende archäologische Denkmäler wie den Keltenkrieger und das keltische Frauengrab. Die Läufe finden am Sport- und Freizeitzentrum Seehansen statt und bieten sowohl für Erwachsene als auch für Schüler;https://keltenlauf.de/;Sport Event Map verified event catalog;https://keltenlauf.de/;unclear;low;;2026-06-02T00:00:00+00:00;2026-08-31T00:00:00+00:00;Generated fallback export 2026-08-26T16:23:33.120Z;;357;8ff140c8-479f-4858-b8a6-c9e1398ee6d7;2026;ditzinger-keltenlauf-2026;ditzinger-keltenlauf;;;;;unknown;scheduled;;;verified;2026-06-02T00:00:00+00:00;
DNB Oslo Marathon;Running;12.09.2026;Oslo;Norway;City Hall Square Oslo, 0160 Oslo;59.9111;10.7333;10 km / Half Marathon / Marathon / Oslo Triple;Oslo city marathon with start and finish at Rådhusplassen.;https://oslomaraton.no/en/;Sport Event Map verified event catalog;https://oslomaraton.no/en/distanser/;unclear;medium;;2026-06-03T00:00:00+00:00;2026-07-03T00:00:00+00:00;Generated fallback export 2026-08-26T16:23:33.120Z;;422;23ac0222-4ebf-47e9-9514-5489c8d3022e;2026;dnb-oslo-marathon-2026;dnb-oslo-marathon;;;;;unknown;scheduled;;;stale;2026-06-03T00:00:00+00:00;
Drachenlauf;Running;25.10.2026;Königswinter;Germany;Siebengebirge, Königswinter, North Rhine-Westphalia, Germany, Germany;50.6739719;7.1930989;Marathon, Halbmarathon;Der Drachenlauf ist ein anspruchsvoller Traillauf im Siebengebirge bei Königswinter, der am 25. Oktober 2026 stattfindet. Die Strecke führt durch einen der ältesten Naturparks Deutschlands und bietet technisch herausfordernde Trails mit über tausend Höhenmetern, steilen Anstiegen und langen Bergabpassagen. Der Lauf richtet sich an erfahrene Läufer, die die Natur und ihre Grenzen erleben möchten. Die Veranstaltung ist;https://drachenlauf.net/;Sport Event Map verified event catalog;https://drachenlauf.net/;unclear;high;;2026-06-02T00:00:00+00:00;2026-07-02T00:00:00+00:00;Generated fallback export 2026-08-26T16:23:33.120Z;;370;57422e32-2532-42ec-a348-cbe5ec04c3b4;2026;drachenlauf-2026;drachenlauf;;;;;unknown;scheduled;;;stale;2026-06-02T00:00:00+00:00;
Drei-Talsperren Marathon;Running;19.09.2026;Eibenstock;Germany;Eibenstock, Germany;50.4725811;12.6117135;8 km / 21 km / 42 km;Imported from marathon.de running calendar.;https://drei-talsperren-marathon.de/;Sport Event Map verified event catalog;https://drei-talsperren-marathon.de/;unclear;high;;2026-06-02T00:00:00+00:00;2026-07-02T00:00:00+00:00;Generated fallback export 2026-08-26T16:23:33.120Z;https://www.marathon.de/kategorien/9df6b59342.jpg;134;8a9482fd-7c88-4b8a-8020-af20ad62cdc1;2026;drei-talsperren-marathon-2026;drei-talsperren-marathon;;;;;unknown;scheduled;;;stale;2026-06-02T00:00:00+00:00;
Dresden Frauenlauf;Running;19.09.2026;Dresden;Germany;Dresden, Germany;51.0493286;13.7381437;5 km, Marathon;Official endurance event in Dresden. Imported from verified staging batch.;https://www.dresden-frauenlauf.com/;Sport Event Map verified event catalog;https://running.life/de/termine/dresden-frauenlauf;unclear;medium;;2026-06-18T00:00:00+00:00;2026-08-28T08:54:51.585+00:00;Generated fallback export 2026-08-26T16:23:33.120Z;;1006;269c0b10-c4ff-4a1c-b16b-08198084d1f8;2026;dresden-frauenlauf-2026;dresden-frauenlauf;;;;;unknown;scheduled;;;verified;2026-06-18T00:00:00+00:00;
Dresden Marathon;Running;25.10.2026;Dresden;Germany;Ostra-Ufer 2, 01067 Dresden;51.0588063;13.731368;Marathon;Dresden Marathon;https://www.dresden-marathon.com/;Sport Event Map verified event catalog;https://www.dresden-marathon.com/;unclear;medium;;2026-06-02T00:00:00+00:00;2026-07-02T00:00:00+00:00;Generated fallback export 2026-08-26T16:23:33.120Z;;47;e809922d-f6fb-4c80-bbdd-f5ac092bff2d;2026;dresden-marathon-2026;dresden-marathon;;;;;unknown;scheduled;;;stale;2026-06-02T00:00:00+00:00;
DresdenHALF;Running;06.09.2026;Dresden;Germany;Dresden city center, Dresden, Saxony, Germany, Germany;51.048184;13.742725;Halbmarathon;Der DresdenHALF ist ein mitreißender Halbmarathon, der am 6. September 2026 zum ersten Mal durch das Herz von Dresden führt. Die 21,1 Kilometer lange Strecke verläuft entlang der Elbe und vorbei an den schönsten Sehenswürdigkeiten der Stadt, wobei jede Meile symbolisch einer der Partnerstädte Dresdens gewidmet ist. Das Event bietet Läufern ein einzigartiges Lauferlebnis mit historischer Kulisse und internationalem Fl;https://dresden-half.com/;Sport Event Map verified event catalog;https://dresden-half.com/;unclear;high;;2026-06-02T00:00:00+00:00;2026-07-02T00:00:00+00:00;Generated fallback export 2026-08-26T16:23:33.120Z;;361;2ce4fa87-d790-4bfd-b617-264df35016b5;2026;dresdenhalf-2026;dresdenhalf;;;;;unknown;scheduled;;;stale;2026-06-02T00:00:00+00:00;
DRK-Hospizlauf - Neustrelitz;Ultramarathon;12.09.2026;Neustrelitz;Germany;Neustrelitz, Germany;53.3617163;13.0630004;Half Marathon, Marathon, 50.5 km, 51 km;Official endurance event in Neustrelitz. Imported from verified staging batch.;https://www.drk-msp.de/sportlichesengagement/drk-hospizlauf.html;Sport Event Map verified event catalog;https://running.life/de/termine/drk-hospizlauf;unclear;medium;;2026-06-18T00:00:00+00:00;2026-08-28T08:54:51.585+00:00;Generated fallback export 2026-08-26T16:23:33.120Z;;972;b3e817ed-6659-4c6d-bc71-4cac14ab7d39;2026;drk-hospizlauf-neustrelitz-2026;drk-hospizlauf-neustrelitz;;;;;unknown;scheduled;;;verified;2026-06-18T00:00:00+00:00;
Dublin Marathon;Running;25.10.2026;Dublin;Ireland;Dublin, Ireland;53.3493795;-6.2605593;42 km;Official endurance event in Dublin. Imported from verified staging batch.;https://irishlifedublinmarathon.ie/;Sport Event Map verified event catalog;https://irishlifedublinmarathon.ie/;unclear;medium;;2026-06-17T00:00:00+00:00;2026-08-28T08:54:37.778+00:00;Generated fallback export 2026-08-26T16:23:33.120Z;;687;ad82975c-5f8c-4825-ad14-8d18e7e30e46;2026;dublin-marathon-2026;dublin-marathon;;;;;unknown;scheduled;;;verified;2026-06-17T00:00:00+00:00;
Duinger Berglauf - Duingen;Running;19.09.2026;Duingen;Germany;Duingen, Germany;52.0057957;9.6970268;5 km, 10 km;Official endurance event in Duingen. Imported from verified staging batch.;https://www.sportclub-duingen.com/berglauf;Sport Event Map verified event catalog;https://running.life/de/termine/duinger-berglauf;unclear;medium;;2026-06-18T00:00:00+00:00;2026-08-28T08:54:51.585+00:00;Generated fallback export 2026-08-26T16:23:33.120Z;;1003;af6d4833-74bb-4dd1-9979-424ed03b2720;2026;duinger-berglauf-duingen-2026;duinger-berglauf-duingen;;;;;unknown;scheduled;;;verified;2026-06-18T00:00:00+00:00;
Durlacher Turmberglauf;Running;26.09.2026;Karlsruhe;Germany;Karlsruhe, Baden-Württemberg, Germany, Germany;49.025927;8.3496984;10 km;Der Durlacher Turmberglauf ist ein flacher und schneller 10-Kilometer-Lauf durch die historische Durlacher Altstadt, entlang der Pfinz bis kurz vor Grötzingen und zurück. Der Lauf hat sich als fester Termin für Laufsportbegeisterte aus der Region etabliert und bietet eine attraktive Strecke für ambitionierte Läufer. Zusätzlich findet ein Kinderlauf im Durlacher Schlossgarten statt. Die Veranstaltung verbindet sportli;https://www.tsdurlach.de/sportangebot/leichtathletik/turmberglauf.html;Sport Event Map verified event catalog;https://www.tsdurlach.de/sportangebot/leichtathletik/turmberglauf.html;unclear;low;;2026-06-02T00:00:00+00:00;2026-08-31T00:00:00+00:00;Generated fallback export 2026-08-26T16:23:33.120Z;;365;6260f759-82d4-498d-99c8-861e346b9f95;2026;durlacher-turmberglauf-2026;durlacher-turmberglauf;;;;;unknown;scheduled;;;verified;2026-06-02T00:00:00+00:00;
Düsseldorfer Silvesterlauf;Running;31.12.2026;Düsseldorf;Germany;Düsseldorf, Germany;51.2254018;6.7763137;5 km, 10 km;Official endurance event in Düsseldorf. Imported from verified staging batch.;https://www.duesseldorf.de/sportamt/laufen-in-duesseldorf;Sport Event Map verified event catalog;https://www.duesseldorf.de/sportamt/laufen-in-duesseldorf;unclear;medium;;2026-06-17T00:00:00+00:00;2026-08-28T08:53:36.325+00:00;Generated fallback export 2026-08-26T16:23:33.120Z;;475;f2cd3b8a-065d-4c60-a5b5-cd7e2ead5931;2026;dusseldorfer-silvesterlauf-2026;dusseldorfer-silvesterlauf;;;;;unknown;scheduled;;;verified;2026-06-17T00:00:00+00:00;
Ebbser Koasamarsch;Ultramarathon;12.06.2027;Ebbs;Austria;Ebbs, Austria;47.630874;12.2154318;20 km / 33 km / 44 km;Imported from marathon.de running calendar. Source listing: https://www.marathon.de/laufevent/ebbser-koasamarsch/;https://www.koasamarsch.at/;Sport Event Map verified event catalog;https://www.koasamarsch.at/;unclear;high;;2026-07-10T00:00:00+00:00;2026-08-10T00:00:00+00:00;Generated fallback export 2026-08-26T16:23:33.120Z;https://www.marathon.de/kategorien/06527d7ce5.jpg;53;d6f948e9-404a-4544-8fa1-7a34c87a6773;2027;ebbser-koasamarsch-2027;ebbser-koasamarsch;;;;;unknown;scheduled;;;stale;2026-07-10T00:00:00+00:00;
ebm-papst Marathon;Running;13.09.2026;Niedernhall;Germany;Niedernhall, Germany;49.294729;9.61617;5 km / 10 km / 21 km / 42 km;Imported from marathon.de running calendar.;https://www.ebmpapst-marathon.de/de/de/home.html;Sport Event Map verified event catalog;https://www.ebmpapst-marathon.de/de/de/home.html;unclear;high;;2026-06-02T00:00:00+00:00;2026-07-02T00:00:00+00:00;Generated fallback export 2026-08-26T16:23:33.120Z;https://www.marathon.de/logos/ebm-papst-marathon.jpg;110;14e044a5-8878-4922-89a0-39563113dfbd;2026;ebm-papst-marathon-2026;ebm-papst-marathon;;;;;unknown;scheduled;;;stale;2026-06-02T00:00:00+00:00;
EDITH LÜCKE-Frauenlauf TRIER;Running;20.09.2026;Rhineland-Palatinate;Germany;Trier, Rhineland-Palatinate, Germany, Germany;49.7596208;6.6441878;5 km;Der EDITH LÜCKE-Frauenlauf in Trier ist ein besonderer Lauf, der am 20. September 2026 seine sechste Auflage erlebt. Die 5 Kilometer lange Strecke führt als Sightseeing-Tour durch die römische Geschichte Triers mit Start vor den Kaiserthermen und einem krönenden Zieleinlauf im Amphitheater. Der Lauf richtet sich an Frauen und Mädchen ab zwölf Jahren und legt den Fokus auf die Freude an der Bewegung in Gemeinschaft, u;https://silvesterlauf.de/event/frauenlauf/;Sport Event Map verified event catalog;https://silvesterlauf.de/event/frauenlauf/;unclear;low;;2026-06-02T00:00:00+00:00;2026-08-31T00:00:00+00:00;Generated fallback export 2026-08-26T16:23:33.120Z;;368;772ddb3f-9428-4d37-8f1a-e78641b4a8a7;2026;edith-lucke-frauenlauf-trier-2026;edith-lucke-frauenlauf-trier;;;;;unknown;scheduled;;;verified;2026-06-02T00:00:00+00:00;
EDP Lisbon Marathon;Running;10.10.2026;Lisbon;Portugal;Cascais start area to Lisbon finish area;38.7008746;-9.417913;Marathon / Half Marathon / 8 km;Official Lisbon Marathon race weekend with the EDP Lisbon Marathon on 10 October 2026 and Half Marathon plus 8K on 11 October 2026.;https://maratonalisboa.com/;Sport Event Map verified event catalog;https://www.running-portugal.com/lisbon/marathon/en/home.html;unclear;high;;2026-06-05T00:00:00+00:00;2026-06-12T00:00:00+00:00;Generated fallback export 2026-08-26T16:23:33.120Z;;427;9bb213e6-c9a7-42b8-932a-27cdb5e319d3;2026;edp-lisbon-marathon-2026;edp-lisbon-marathon;;;;;unknown;scheduled;;;stale;2026-06-05T00:00:00+00:00;
EDP Porto Marathon;Running;08.11.2026;Porto;Portugal;Queimodromo, Parque da Cidade do Porto;41.1687;-8.6892;Marathon / 42.195 km / 10 km / 6 km;Official Porto marathon with marathon, 10 km and 6 km events.;https://www.porto-marathon.com/en/marathon.html;Sport Event Map verified event catalog;https://www.porto-marathon.com/en/registrations.html;unclear;high;;2026-06-05T00:00:00+00:00;2026-06-12T00:00:00+00:00;Generated fallback export 2026-08-26T16:23:33.120Z;;426;ac7ada35-bf4f-4777-bdf4-60c4de28ed5f;2026;edp-porto-marathon-2026;edp-porto-marathon;;;;;unknown;scheduled;;;stale;2026-06-05T00:00:00+00:00;
Ehriker Stadtmauerlauf mit 2. Ehriker Burg Ramstein Lauf;Running;30.08.2026;Rhineland-Palatinate;Germany;Ehrang, Trier, Rhineland-Palatinate, Germany, Germany;49.8185111;6.6848689;10 km;Der 6. Ehriker Stadtmauerlauf findet am 30. August 2026 in Ehrang statt und bietet Läufern ein abwechslungsreiches Programm mit verschiedenen Distanzen. Neu im Programm ist der 10km-Burg-Ramstein-Lauf, ein schattiger Landschaftslauf, der Teil des 4REGIO-CUP ist. Die 5km-Strecke führt durch das alte Dorf mit einer stimmungsvollen Stadtlaufatmosphäre auf vier Runden. Für Kinder gibt es spannende Jugendläufe und Bambini;https://citysport-trier.de/event/5-ehriker-stadtmauerlauf/;Sport Event Map verified event catalog;https://citysport-trier.de/event/5-ehriker-stadtmauerlauf/;unclear;low;;2026-06-02T00:00:00+00:00;2026-08-31T00:00:00+00:00;Generated fallback export 2026-08-26T16:23:33.120Z;;363;fe39658f-f95f-4596-ad18-b795f3fe55b0;2026;ehriker-stadtmauerlauf-mit-2-ehriker-burg-ramstein-lauf-2026;ehriker-stadtmauerlauf-mit-2-ehriker-burg-ramstein-lauf;;;;;unknown;scheduled;;;verified;2026-06-02T00:00:00+00:00;
