severity;event_name;event_id;city;country;address;latitude;longitude;issues;distance_to_city_km;distance_to_address_km;confidence_score;suggested_latitude;suggested_longitude;recommended_action
clean;FSV-Lauf;fsv-lauf-erlangen-25-10-2026;Erlangen;Germany;Brucker Lache, Erlangen, Bavaria, Germany, Germany;49.5977469;11.0037372;;0.0;;0.95;;;No pin action required.
info;Gänseliesellauf;ganseliesellauf-monheim-am-rhein-12-06-2026;Monheim am Rhein;Germany;Krischerstraße, Monheim am Rhein, North Rhine-Westphalia, Germany, Germany;51.0909476;6.8812387;city_level_pin_with_precise_address;0.0;;0.72;;;Geocode the precise venue/address and replace city-center pins after review.
clean;Future Run - Ausbildung in Bewegung;future-run-ausbildung-in-bewegung-buxtehude-hedendorf-18-09-2026;Buxtehude-Hedendorf;Germany;VSV Sportanlage, Feldstraße 50, 21614 Buxtehude, Germany;53.4718374;9.6154238;;9.9;0.0;0.95;;;No pin action required.
clean;Fuchsburg Lauf;fuchsburg-lauf-landkreis-pfaffenhofen-an-der-ilm-27-06-2026;Landkreis Pfaffenhofen an der Ilm;Germany;Vohburg, Landkreis Pfaffenhofen an der Ilm, Bavaria, Germany, Germany;48.7706825;11.6167823;;19.1;;0.95;;;No pin action required.
warning;Gäulauf;gaulauf-rhineland-palatinate-03-06-2026;Rhineland-Palatinate;Germany;Gommersheim, Südliche Weinstraße, Rhineland-Palatinate, Germany, Germany;49.2892155;8.2672665;coordinates_far_from_city;101.0;;0.50;;;"Review the city or pin; the current point is far from the cached city reference."
info;Gosheimer Lemberglauf;gosheimer-lemberglauf-gosheim-18-10-2026;Gosheim;Germany;Gosheim, Baden-Württemberg, Germany, Germany;48.1363107;8.7527322;city_level_pin_with_precise_address;0.0;;0.72;;;Geocode the precise venue/address and replace city-center pins after review.
clean;Fürstenwaldlauf;furstenwaldlauf-ochsenhausen-19-06-2026;Ochsenhausen;Germany;Ochsenhausen, Baden-Württemberg, Germany, Germany;48.0711222;9.9512104;;0.0;0.0;0.95;;;No pin action required.
clean;Freystädter Volksfestlauf;freystadter-volksfestlauf-freystadt-07-06-2026;Freystadt;Germany;Freystadt, Bavaria, Germany, Germany;49.2014246;11.3505527;;1.6;;0.95;;;No pin action required.
info;Gettorfer Staffelmarathon;gettorfer-staffelmarathon-gettorf-23-08-2026;Gettorf;Germany;Sportpark Gettorf, Gettorf, Schleswig-Holstein, Germany, Germany;54.4052957;9.9785888;city_level_pin_with_precise_address;0.0;;0.72;;;Geocode the precise venue/address and replace city-center pins after review.
clean;Gerolsteiner Stadtlauf;gerolsteiner-stadtlauf-rhineland-palatinate-20-06-2026;Rhineland-Palatinate;Germany;Gerolstein-Roth, Gerolstein, Rhineland-Palatinate, Germany, Germany;50.22594;6.676755;;54.5;;0.95;;;No pin action required.
clean;Gocher Steintorlauf;gocher-steintorlauf-kleve-04-07-2026;Kleve;Germany;Goch, Kleve, North Rhine-Westphalia, Germany, Germany;51.6755765;6.1593045;;12.8;;0.95;;;No pin action required.
clean;Fischerhuder Sommerlauf;fischerhuder-sommerlauf-osterholz-scharmbeck-27-06-2026;Osterholz-Scharmbeck;Germany;Fischerhude, Osterholz-Scharmbeck, Lower Saxony, Germany, Germany;53.2281763;8.7948239;;0.0;;0.95;;;No pin action required.
warning;Grafschaftslauf;grafschaftslauf-rietberg-30-08-2026;Rietberg;Germany;Gut Rietberg, Rietberg, North Rhine-Westphalia, Germany, Germany;51.97549;11.177138;coordinates_far_from_city;189.5;;0.50;;;"Review the city or pin; the current point is far from the cached city reference."
clean;Erftflitzer Lauf;erftflitzer-lauf-neuss-19-06-2026;Neuss;Germany;Neuss-Holzheim, Neuss, North Rhine-Westphalia, Germany, Germany;51.1981778;6.6916476;;0.0;;0.95;;;No pin action required.
warning;Gölitztallauf;golitztallauf-landkreis-zwickau-06-09-2026;Landkreis Zwickau;Germany;Marktgölitz, Landkreis Zwickau, Saxony, Germany, Germany;50.5559611;11.3363424;coordinates_far_from_city;86.6;;0.50;;;"Review the city or pin; the current point is far from the cached city reference."
clean;Hahnenkammlauf;hahnenkammlauf-edelsfeld-06-06-2026;Edelsfeld;Germany;Hahnenkamm, Edelsfeld, Bayern, Germany, Germany;49.5778828;11.6941734;;0.0;;0.95;;;No pin action required.
clean;Halderner Volkslauf;halderner-volkslauf-rees-28-06-2026;Rees;Germany;Rees-Haldern, Rees, North Rhine-Westphalia, Germany, Germany;51.7581242;6.3956605;;0.0;;0.95;;;No pin action required.
clean;Gladbecker Sparkassenlauf;gladbecker-sparkassenlauf-gladbeck-23-08-2026;Gladbeck;Germany;Gladbeck, North Rhine-Westphalia, Germany, Germany;51.5718661;6.9987803;;0.8;;0.95;;;No pin action required.
warning;H/21 Halbmarathon;h-21-halbmarathon-hannover-11-10-2026;Hannover;Germany;Hannover, Lower Saxony, Germany, Germany;52.3744779;9.7385532;shared_coordinates_multiple_places;0.0;;0.65;;;No pin action required.
warning;Hardtwaldlauf 2026;hardtwaldlauf-2026-karlsruhe-28-06-2026;Karlsruhe;Germany;Hardtwaldlauf, Karlsruhe, Baden-Württemberg, Germany, Germany;48.302571;9.234713;coordinates_far_from_city;99.3;;0.50;;;"Review the city or pin; the current point is far from the cached city reference."
clean;Harzgeröder Klippenlauf;harzgeroder-klippenlauf-saxony-anhalt-07-06-2026;Saxony-Anhalt;Germany;Harzgerode, Harz, Saxony-Anhalt, Germany, Germany;51.6381169;11.1465703;;48.9;;0.95;;;No pin action required.
clean;Harsefelder Lauf- und Musikfestival;harsefelder-lauf-und-musikfestival-stade-13-06-2026;Stade;Germany;Harsefeld, Stade, Lower Saxony, Germany, Germany;53.453232;9.502652;;16.4;;0.95;;;No pin action required.
clean;Heideköniginnenpokal;heidekoniginnenpokal-amelinghausen-22-08-2026;Amelinghausen;Germany;Amelinghausen, Lower Saxony, Germany, Germany;53.1276759;10.2160653;;0.0;;0.95;;;No pin action required.
clean;Hahner Kitzenhauslauf;hahner-kitzenhauslauf-aachen-14-06-2026;Aachen;Germany;Hahn, Aachen, North Rhine-Westphalia, Germany, Germany;50.7107143;6.1978317;;10.8;;0.95;;;No pin action required.
clean;Heider Abend-Stadtlauf;heider-abend-stadtlauf-dithmarschen-05-06-2026;Dithmarschen;Germany;Heide, Dithmarschen, Schleswig-Holstein, Germany, Germany;54.1948848;9.0928251;;6.9;;0.95;;;No pin action required.
clean;Herner St. Martini City-Lauf;herner-st-martini-city-lauf-herne-27-09-2026;Herne;Germany;Herne, North Rhine-Westphalia, Germany, Germany;51.5380394;7.219985;;0.0;;0.95;;;No pin action required.
info;Herbstlauf Ready4Run Niederwangen;herbstlauf-ready4run-niederwangen-wangen-im-allgau-04-10-2026;Wangen im Allgäu;Germany;Wangen im Allgäu, Baden-Württemberg, Germany, Germany;47.6856552;9.8342247;city_level_pin_with_precise_address;1.8;;0.72;;;Geocode the precise venue/address and replace city-center pins after review.
clean;Heumadener Volkslauf 2026;heumadener-volkslauf-2026-stuttgart-heumaden-19-07-2026;Stuttgart-Heumaden;Germany;Sportgelände Untere Hasenwedel, Stuttgart-Heumaden, Baden-Württemberg, Germany, Germany;48.302571;9.234713;;49.4;;0.95;;;No pin action required.
clean;Hausener Volks-Waldlauf (TGS-Hausen);hausener-volks-waldlauf-tgs-hausen-hesse-26-07-2026;Hesse;Germany;Sportplatz TGS Hausen, Obertshausen, Hesse, Germany, Germany;50.0731304;8.8732839;;60.5;;0.95;;;No pin action required.
clean;Hockenheimringlauf;hockenheimringlauf-hockenheim-01-11-2026;Hockenheim;Germany;Hockenheimring, Hockenheim, Baden-Württemberg, Germany, Germany;49.3297989;8.5763;;2.4;;0.95;;;No pin action required.
clean;Globus-Theißen-Lauf;globus-thei-en-lauf-thei-en-21-06-2026;Theißen;Germany;Theißen, Sachsen-Anhalt, Germany, Germany;51.088296;12.104777;;0.0;;0.95;;;No pin action required.
warning;Herbstlauf der DJK Feudenheim;herbstlauf-der-djk-feudenheim-mannheim-17-10-2026;Mannheim;Germany;Mannheim-Feudenheim, Mannheim, Baden-Württemberg, Germany, Germany;49.4892913;8.4673098;city_level_pin_with_precise_address,shared_coordinates_multiple_places;0.0;;0.72;;;Geocode the precise venue/address and replace city-center pins after review.
clean;Heuchelheimer Mitternachtslauf;heuchelheimer-mitternachtslauf-hesse-20-06-2026;Hesse;Germany;Heuchelheim, Wetteraukreis, Hesse, Germany, Germany;50.5825469;8.6286262;;28.4;;0.95;;;No pin action required.
info;Herbstlauf;herbstlauf-otigheim-26-09-2026;Ötigheim;Germany;Ötigheim, Baden-Württemberg, Germany, Germany;48.8874936;8.2405486;city_level_pin_with_precise_address;0.3;;0.72;;;Geocode the precise venue/address and replace city-center pins after review.
warning;Hofheimer Volkslauf;hofheimer-volkslauf-hesse-26-09-2026;Hesse;Germany;Sportpark Hofheim, Lampertheim-Hofheim, Hesse, Germany, Germany;50.983985;10.308904;coordinates_far_from_city;99.2;;0.50;;;"Review the city or pin; the current point is far from the cached city reference."
clean;Hohenlockstedter Pellkartoffellauf;hohenlockstedter-pellkartoffellauf-hohenlockstedt-26-09-2026;Hohenlockstedt;Germany;Pohl-Boskamp Gelände, Hohenlockstedt, Schleswig-Holstein, Germany, Germany;53.9667;9.61667;;0.0;;0.95;;;No pin action required.
warning;Hohenneuffen-Berglauf mit BW Trail;hohenneuffen-berglauf-mit-bw-trail-beuren-14-06-2026;Beuren;Germany;Linsenhofen, Beuren, Baden-Württemberg, Germany, Germany;48.57857;9.37108;coordinates_far_from_city;236.6;;0.50;;;"Review the city or pin; the current point is far from the cached city reference."
clean;Valencia Marathon Trinidad Alfonso Zurich;valencia-marathon-trinidad-alfonso-zurich-valencia-06-12-2026;Valencia;Spain;Ciutat de les Arts i les Ciències, Valencia;39.4561;-0.3546;;2.4;;0.95;;;No pin action required.
clean;TCS Amsterdam Marathon;tcs-amsterdam-marathon-amsterdam-18-10-2026;Amsterdam;Netherlands;Olympic Stadium, Amsterdam;52.3433;4.8542;;4.2;;0.95;;;No pin action required.
clean;DNB Oslo Marathon;dnb-oslo-marathon-oslo-12-09-2026;Oslo;Norway;City Hall Square Oslo, 0160 Oslo;59.9111;10.7333;;0.4;7.0;0.95;;;No pin action required.
clean;Estra Firenze Marathon;estra-firenze-marathon-florence-29-11-2026;Florence;Italy;Piazza del Duomo, Florence;43.7731;11.2559;;0.4;;0.95;;;No pin action required.
clean;Wizz Air Milano Marathon;wizz-air-milano-marathon-milan-04-04-2027;Milan;Italy;Piazza del Duomo, Milan;45.4642;9.19;;0.0;;0.95;;;No pin action required.
clean;adidas Stockholm Marathon;adidas-stockholm-marathon-stockholm-29-05-2027;Stockholm;Sweden;Stockholms Stadion, Lidingovagen, Stockholm;59.3452112;18.078824;;2.3;0.0;0.95;;;No pin action required.
clean;EDP Porto Marathon;edp-porto-marathon-porto-08-11-2026;Porto;Portugal;Queimodromo, Parque da Cidade do Porto;41.1687;-8.6892;;6.9;;0.95;;;No pin action required.
clean;EDP Lisbon Marathon;edp-lisbon-marathon-lisbon-10-10-2026;Lisbon;Portugal;Cascais start area to Lisbon finish area;38.7008746;-9.417913;;24.4;0.0;0.95;;;No pin action required.
clean;Valencia Half Marathon Trinidad Alfonso Zurich;valencia-half-marathon-trinidad-alfonso-zurich-valencia-25-10-2026;Valencia;Spain;Ciutat de les Arts i les Ciències, Valencia;39.4561;-0.3546;;2.4;;0.95;;;No pin action required.
clean;Generali Berlin Half Marathon;generali-berlin-half-marathon-berlin-04-04-2027;Berlin;Germany;Brandenburg Gate, Berlin;52.5163;13.3777;;1.2;;0.95;;;No pin action required.
clean;HOKA UTMB Mont-Blanc;hoka-utmb-mont-blanc-chamonix-mont-blanc-24-08-2026;Chamonix-Mont-Blanc;France;Chamonix-Mont-Blanc town centre;45.9237;6.8694;;0.1;;0.95;;;No pin action required.
clean;IRONMAN Copenhagen;ironman-copenhagen-copenhagen-16-08-2026;Copenhagen;Denmark;Amager Strandpark, Copenhagen;55.6565747;12.6452567;;5.8;0.3;0.95;;;No pin action required.
clean;Challenge Almere-Amsterdam;challenge-almere-amsterdam-almere-12-09-2026;Almere;Netherlands;Esplanade, Almere;52.3714;5.2221;;0.3;;0.95;;;No pin action required.
warning;Challenge Peguera Mallorca;challenge-peguera-mallorca-peguera-17-10-2026;Peguera;Spain;Peguera, Calvià, Mallorca;39.538;2.448;coordinates_far_from_city;297.1;;0.50;;;"Review the city or pin; the current point is far from the cached city reference."
clean;Challenge Kaiserwinkl-Walchsee;challenge-kaiserwinkl-walchsee-walchsee-28-06-2026;Walchsee;Austria;Dorfplatz, 6344 Walchsee;47.6516623;12.3182248;;0.1;0.0;0.95;;;No pin action required.
clean;10. SaarschleifenLand-Lauf;10-saarschleifenland-lauf-merzig-06-09-2026;Merzig;Germany;Merzig, Germany;49.4427023;6.6374902;;0.0;;0.95;;;No pin action required.
clean;10 Teiche Marathon;10-teiche-marathon-hahnenklee-12-09-2026;Hahnenklee;Germany;Hahnenklee, Germany;51.8602508;10.3384485;;0.0;;0.95;;;No pin action required.
clean;12. Cross against Cancer;12-cross-against-cancer-homburg-13-09-2026;Homburg;Germany;Homburg, Germany;49.32146;7.3409031;;0.0;;0.95;;;No pin action required.
clean;21. Wutzseelauf;21-wutzseelauf-lindow-11-10-2026;Lindow;Germany;Lindow, Germany;52.012058;12.9222766;;0.0;;0.95;;;No pin action required.
clean;25. Marner Kohltagelauf;25-marner-kohltagelauf-marne-27-09-2026;Marne;Germany;Marne, Germany;53.9521162;9.0107437;;0.0;;0.95;;;No pin action required.
clean;28. Mühlhäuser Altstadtlauf;28-muhlhauser-altstadtlauf-muhlhausen-29-08-2026;Mühlhausen;Germany;Mühlhausen, Germany;49.2481325;8.7270936;;0.0;;0.95;;;No pin action required.
clean;31. Geiseltalseelauf;31-geiseltalseelauf-braunsbedra-03-10-2026;Braunsbedra;Germany;Braunsbedra, Germany;51.2840933;11.8855493;;0.0;;0.95;;;No pin action required.
warning;32. Advent-Lauf Saarbrücken;32-advent-lauf-saarbrucken-saarbrucken-29-11-2026;Saarbrücken;Germany;Saarbrücken, Germany;49.234362;6.996379;shared_coordinates_multiple_places;0.0;;0.65;;;No pin action required.
clean;32. Bismarckturmlauf;32-bismarckturmlauf-neustadt-an-der-orla-03-10-2026;Neustadt an der Orla;Germany;Neustadt an der Orla, Germany;50.7093161;11.7747773;;0.0;;0.95;;;No pin action required.
clean;33. Dabendorfer Herbstlauf;33-dabendorfer-herbstlauf-dabendorf-12-09-2026;Dabendorf;Germany;Dabendorf, Germany;52.2396196;13.4326804;;0.0;;0.95;;;No pin action required.
clean;34. Büsumer Volkslauf;34-busumer-volkslauf-busum-03-07-2026;Büsum;Germany;Büsum, Germany;54.1298489;8.8586989;;0.0;;0.95;;;No pin action required.
clean;36. Ratzeburger Adventslauf;36-ratzeburger-adventslauf-ratzeburg-29-11-2026;Ratzeburg;Germany;Ratzeburg, Germany;53.7011061;10.774288;;0.0;;0.95;;;No pin action required.
clean;41. levoBank Stadtlauf Lebach;41-levobank-stadtlauf-lebach-lebach-26-06-2026;Lebach;Germany;Lebach, Germany;49.4132377;6.9091348;;0.0;;0.95;;;No pin action required.
clean;41. Pönitzer Volkslauf;41-ponitzer-volkslauf-ponitz-12-07-2026;Pönitz;Germany;Pönitz, Germany;50.8568858;12.4229372;;0.0;;0.95;;;No pin action required.
clean;42. Schwarzatallauf;42-schwarzatallauf-bad-blankenburg-27-06-2026;Bad Blankenburg;Germany;Bad Blankenburg, Germany;50.6829946;11.2726327;;0.0;;0.95;;;No pin action required.
clean;48. Wernigeröder Silvesterlauf;48-wernigeroder-silvesterlauf-wernigerode-31-12-2026;Wernigerode;Germany;Wernigerode, Germany;51.8344172;10.7862526;;0.0;;0.95;;;No pin action required.
clean;51. Hubertuslauf;51-hubertuslauf-neuruppin-18-10-2026;Neuruppin;Germany;Neuruppin, Germany;52.9243859;12.8092919;;0.0;;0.95;;;No pin action required.
warning;52. Internationaler Silvesterlauf Saarbrücken;52-internationaler-silvesterlauf-saarbrucken-saarbrucken-27-12-2026;Saarbrücken;Germany;Saarbrücken, Germany;49.234362;6.996379;shared_coordinates_multiple_places;0.0;;0.65;;;No pin action required.
clean;7-Gebirgsmarathon;7-gebirgsmarathon-bad-honnef-13-12-2026;Bad Honnef;Germany;Bad Honnef, Germany;50.6448582;7.2272534;;0.0;;0.95;;;No pin action required.
clean;9. Bernburger Halbmarathon;9-bernburger-halbmarathon-bernburg-19-09-2026;Bernburg;Germany;Bernburg, Germany;51.7939656;11.7373854;;0.0;;0.95;;;No pin action required.
clean;Adventslauf Lage;adventslauf-lage-lage-06-12-2026;Lage;Germany;Lage, Germany;51.9914084;8.7919583;;0.0;;0.95;;;No pin action required.
warning;BARMER CURREX Alsterlauf Hamburg;barmer-currex-alsterlauf-hamburg-hamburg-06-09-2026;Hamburg;Germany;Hamburg, Germany;53.5501721;10.0013165;shared_coordinates_multiple_places;0.0;;0.65;;;No pin action required.
warning;Alstertallauf Hamburg;alstertallauf-hamburg-hamburg-25-10-2026;Hamburg;Germany;Hamburg, Germany;53.5501721;10.0013165;shared_coordinates_multiple_places;0.0;;0.65;;;No pin action required.
clean;AOK-Firmenlauf Witten;aok-firmenlauf-witten-witten-02-07-2026;Witten;Germany;Witten, Germany;51.4370171;7.335124;;0.0;;0.95;;;No pin action required.
clean;Barther Flughafenlauf;barther-flughafenlauf-barth-19-07-2026;Barth;Germany;Barth, Germany;54.3690547;12.7258585;;0.0;;0.95;;;No pin action required.
clean;Beetzseelauf;beetzseelauf-brandenburg-an-der-havel-03-10-2026;Brandenburg an der Havel;Germany;Brandenburg an der Havel, Germany;52.4108261;12.5497933;;0.0;;0.95;;;No pin action required.
clean;Bertlicher Strassenläufe;bertlicher-strassenlaufe-herten-27-09-2026;Herten;Germany;Herten, Germany;51.5942009;7.1368071;;0.0;;0.95;;;No pin action required.
clean;Bienwald Marathon;bienwald-marathon-kandel-14-03-2027;Kandel;Germany;Kandel, Germany;49.0809754;8.1970699;;0.0;;0.95;;;No pin action required.
clean;Bottwartal Marathon;bottwartal-marathon-steinheim-18-10-2026;Steinheim;Germany;Steinheim, Germany;51.8660478;9.0942767;;0.0;;0.95;;;No pin action required.
clean;Bremer Brückenlauf;bremer-bruckenlauf-bremen-04-07-2026;Bremen;Germany;Bremen, Germany;53.0758196;8.8071646;;0.0;;0.95;;;No pin action required.
clean;Bremer Kuhcross QX;bremer-kuhcross-qx-bremen-15-11-2026;Bremen;Germany;Bremen, Germany;53.0758196;8.8071646;;0.0;;0.95;;;No pin action required.
clean;Brocken Marathon;brocken-marathon-wernigerode-10-10-2026;Wernigerode;Germany;Wernigerode, Germany;51.8344172;10.7862526;;0.0;;0.95;;;No pin action required.
clean;Bützower Citylauf;butzower-citylauf-butzow-30-08-2026;Bützow;Germany;Bützow, Germany;53.8500047;11.9832952;;0.0;;0.95;;;No pin action required.
clean;24-Stunden-Burginsellauf Delmenhorst;24-stunden-burginsellauf-delmenhorst-delmenhorst-27-06-2026;Delmenhorst;Germany;Delmenhorst, Germany;53.048095;8.6286066;;0.0;;0.95;;;No pin action required.
clean;Caputher Seelauf;caputher-seelauf-caputh-10-01-2027;Caputh;Germany;Caputh, Germany;52.3464533;12.9890287;;0.0;;0.95;;;No pin action required.
clean;City Marathon Wiesbaden;city-marathon-wiesbaden-wiesbaden-20-06-2026;Wiesbaden;Germany;Wiesbaden, Germany;50.0820384;8.2416556;;0.0;;0.95;;;No pin action required.
clean;Crailsheimer Halbmarathon;crailsheimer-halbmarathon-crailsheim-27-06-2026;Crailsheim;Germany;Crailsheim, Germany;49.1365626;10.0720195;;0.0;;0.95;;;No pin action required.
clean;DAK Firmenlauf Cottbus;dak-firmenlauf-cottbus-cottbus-10-09-2026;Cottbus;Germany;Cottbus, Germany;51.7567447;14.3357307;;0.0;;0.95;;;No pin action required.
clean;Dessauer Rathaus-Center City RUN;dessauer-rathaus-center-city-run-dessau-13-09-2026;Dessau;Germany;Dessau, Germany;51.8309956;12.2430723;;0.0;;0.95;;;No pin action required.
clean;Dorstener 24-Stunden-Lauf;dorstener-24-stunden-lauf-dorsten-10-07-2026;Dorsten;Germany;Dorsten, Germany;51.6604071;6.9647431;;0.0;;0.95;;;No pin action required.
